site,latitude,longitude,variety,Date,ChillState,AntiChillState,ForcingState,DormancyCompletion,CycleCompletion,BBCHCode,BBCHPhase,BBCHRef
ColliOrientali,44,11,Merlot,8/22/2015 12:00:00 AM,0,13.664782,1747.1564,100,86.21604,84.12523,84,
ColliOrientali,44,11,Merlot,8/23/2015 12:00:00 AM,0,13.834782,1761.1196,100,86.90508,84.48848,84,
ColliOrientali,44,11,Merlot,8/24/2015 12:00:00 AM,0,15.539782,1775.2882,100,87.60425,84.85706,85,
ColliOrientali,44,11,Merlot,8/25/2015 12:00:00 AM,0,17.744781,1788.1459,100,88.23873,85.119865,85,
ColliOrientali,44,11,Merlot,8/26/2015 12:00:00 AM,0,17.484781,1800.8035,100,88.863335,85.32593,85,
ColliOrientali,44,11,Merlot,8/27/2015 12:00:00 AM,0,16.69478,1813.7682,100,89.5031,85.536995,86,
ColliOrientali,44,11,Merlot,8/28/2015 12:00:00 AM,0,17.669783,1826.0714,100,90.11022,85.73729,86,
ColliOrientali,44,11,Merlot,8/29/2015 12:00:00 AM,0,18.924784,1837.2556,100,90.662125,85.919365,86,
ColliOrientali,44,11,Merlot,8/30/2015 12:00:00 AM,0,19.314781,1847.875,100,91.18616,86.09225,86,
ColliOrientali,44,11,Merlot,8/31/2015 12:00:00 AM,0,19.224781,1859.0804,100,91.7391,86.274666,86,
ColliOrientali,44,11,Merlot,9/1/2015 12:00:00 AM,0,18.704782,1870.1965,100,92.28764,86.455635,86,
ColliOrientali,44,11,Merlot,9/2/2015 12:00:00 AM,0,17.919783,1882.8992,100,92.914474,86.66243,87,
ColliOrientali,44,11,Merlot,9/3/2015 12:00:00 AM,0,16.769781,1896.0791,100,93.56486,86.877,87,
ColliOrientali,44,11,Merlot,9/4/2015 12:00:00 AM,0,15.879782,1909.4994,100,94.2271,87.095474,87,
ColliOrientali,44,11,Merlot,9/5/2015 12:00:00 AM,0,13.384783,1923.2656,100,94.90641,87.31959,87,
ColliOrientali,44,11,Merlot,9/6/2015 12:00:00 AM,0,11.789782,1936.5518,100,95.56204,87.53588,88,
ColliOrientali,44,11,Merlot,9/7/2015 12:00:00 AM,0,11.9547825,1949.9419,100,96.22279,87.75387,88,
ColliOrientali,44,11,Merlot,9/8/2015 12:00:00 AM,0,11.279783,1962.8121,100,96.857895,87.963394,88,
ColliOrientali,44,11,Merlot,9/9/2015 12:00:00 AM,0,10.519781,1975.4586,100,97.48196,88.16928,88,
ColliOrientali,44,11,Merlot,9/10/2015 12:00:00 AM,0,11.114782,1988.94,100,98.14722,88.38875,88,
ColliOrientali,44,11,Merlot,9/11/2015 12:00:00 AM,0,11.609781,2002.556,100,98.81912,88.61042,89,
ColliOrientali,44,11,Merlot,9/12/2015 12:00:00 AM,0,12.674782,2015.8008,100,99.4727,88.82604,89,
ColliOrientali,44,11,Merlot,9/13/2015 12:00:00 AM,0,12.864782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/14/2015 12:00:00 AM,0,16.329782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/15/2015 12:00:00 AM,0,16.329782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/16/2015 12:00:00 AM,0,15.749781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/17/2015 12:00:00 AM,0,17.929781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/18/2015 12:00:00 AM,0,17.039782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/19/2015 12:00:00 AM,0,15.029781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/20/2015 12:00:00 AM,0,14.194782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/21/2015 12:00:00 AM,0,12.269781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/22/2015 12:00:00 AM,0,10.734781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/23/2015 12:00:00 AM,0,10.694782,2026.4865,100,100,0,0,89
ColliOrientali,44,11,Merlot,9/24/2015 12:00:00 AM,0,9.974783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/25/2015 12:00:00 AM,0,11.1597805,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/26/2015 12:00:00 AM,0,11.969782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/27/2015 12:00:00 AM,0,10.574781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/28/2015 12:00:00 AM,0,10.074781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/29/2015 12:00:00 AM,0,9.449781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,9/30/2015 12:00:00 AM,0,8.234783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/1/2015 12:00:00 AM,0,7.6897817,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/2/2015 12:00:00 AM,0,9.029781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/3/2015 12:00:00 AM,0,10.2047825,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/4/2015 12:00:00 AM,0,11.159782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/5/2015 12:00:00 AM,0,10.644781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/6/2015 12:00:00 AM,0,9.449781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/7/2015 12:00:00 AM,0,12.674782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/8/2015 12:00:00 AM,0,11.639782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/9/2015 12:00:00 AM,0,10.274782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/10/2015 12:00:00 AM,0,9.964781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/11/2015 12:00:00 AM,0,10.439783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/12/2015 12:00:00 AM,0,9.154781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/13/2015 12:00:00 AM,0,8.229782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/14/2015 12:00:00 AM,0,8.894783,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/15/2015 12:00:00 AM,0,8.349781,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/16/2015 12:00:00 AM,0,5.209782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/17/2015 12:00:00 AM,0,4.2279873,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/18/2015 12:00:00 AM,0,5.7197824,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/19/2015 12:00:00 AM,0,5.6397824,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/20/2015 12:00:00 AM,0,4.968822,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/21/2015 12:00:00 AM,0,5.2024574,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/22/2015 12:00:00 AM,0,5.154363,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/23/2015 12:00:00 AM,0,6.108906,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/24/2015 12:00:00 AM,0,5.7600236,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/25/2015 12:00:00 AM,0,5.4029603,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/26/2015 12:00:00 AM,0,6.208711,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/27/2015 12:00:00 AM,0,6.3569694,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/28/2015 12:00:00 AM,0,5.4697824,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/29/2015 12:00:00 AM,0,7.1447816,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/30/2015 12:00:00 AM,0,7.5547824,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,10/31/2015 12:00:00 AM,0,6.3219814,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/1/2015 12:00:00 AM,0,4.5833383,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/2/2015 12:00:00 AM,0,3.4696774,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/3/2015 12:00:00 AM,0,3.279885,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/4/2015 12:00:00 AM,0,4.21041,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/5/2015 12:00:00 AM,0,5.146579,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/6/2015 12:00:00 AM,0,6.003992,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/7/2015 12:00:00 AM,0,6.540952,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/8/2015 12:00:00 AM,0,6.67345,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/9/2015 12:00:00 AM,0,7.4297824,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/10/2015 12:00:00 AM,0,7.1347814,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/11/2015 12:00:00 AM,0,5.2697825,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/12/2015 12:00:00 AM,0,3.7656271,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/13/2015 12:00:00 AM,0,2.5096335,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/14/2015 12:00:00 AM,0,2.844098,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/15/2015 12:00:00 AM,0,2.8494997,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/16/2015 12:00:00 AM,0,3.8097825,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/17/2015 12:00:00 AM,0,2.8306797,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/18/2015 12:00:00 AM,0,2.9451914,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/19/2015 12:00:00 AM,0,1.9960244,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/20/2015 12:00:00 AM,0,1.6334782,2026.4865,100,100,0,0,
ColliOrientali,44,11,Merlot,11/21/2015 12:00:00 AM,-1.4134464,0,0,0.58839387,0,0,0,
ColliOrientali,44,11,Merlot,11/22/2015 12:00:00 AM,-5.350477,0,0,2.2273133,0,0,0,
ColliOrientali,44,11,Merlot,11/23/2015 12:00:00 AM,-9.050779,0,0,3.7676866,0,0,0,
ColliOrientali,44,11,Merlot,11/24/2015 12:00:00 AM,-12.946663,0,0,5.3894773,0,0,0,
ColliOrientali,44,11,Merlot,11/25/2015 12:00:00 AM,-15.14807,0,0,6.3058863,0,0,0,
ColliOrientali,44,11,Merlot,11/26/2015 12:00:00 AM,-18.583937,0,0,7.7361794,0,0,0,
ColliOrientali,44,11,Merlot,11/27/2015 12:00:00 AM,-22.449049,0,0,9.34516,0,0,0,
ColliOrientali,44,11,Merlot,11/28/2015 12:00:00 AM,-25.940578,0,0,10.798625,0,0,0,
ColliOrientali,44,11,Merlot,11/29/2015 12:00:00 AM,-30.43608,0,0,12.670027,0,0,0,
ColliOrientali,44,11,Merlot,11/30/2015 12:00:00 AM,-36.200684,0,0,15.069734,0,0,0,
ColliOrientali,44,11,Merlot,12/1/2015 12:00:00 AM,-42.997894,0,0,17.899298,0,0,0,
ColliOrientali,44,11,Merlot,12/2/2015 12:00:00 AM,-46.999245,0,0,19.564993,0,0,0,
ColliOrientali,44,11,Merlot,12/3/2015 12:00:00 AM,-50.42652,0,0,20.99171,0,0,0,
ColliOrientali,44,11,Merlot,12/4/2015 12:00:00 AM,-52.896523,0,0,22.019928,0,0,0,
ColliOrientali,44,11,Merlot,12/5/2015 12:00:00 AM,-55.76261,0,0,23.213034,0,0,0,
ColliOrientali,44,11,Merlot,12/6/2015 12:00:00 AM,-58.13261,0,0,24.199625,0,0,0,
ColliOrientali,44,11,Merlot,12/7/2015 12:00:00 AM,-61.15052,0,0,25.455929,0,0,0,
ColliOrientali,44,11,Merlot,12/8/2015 12:00:00 AM,-64.794754,0,0,26.972961,0,0,0,
ColliOrientali,44,11,Merlot,12/9/2015 12:00:00 AM,-67.66476,0,0,28.167694,0,0,0,
ColliOrientali,44,11,Merlot,12/10/2015 12:00:00 AM,-71.003,0,0,29.55735,0,0,0,
ColliOrientali,44,11,Merlot,12/11/2015 12:00:00 AM,-72.59073,0,0,30.218294,0,0,0,
ColliOrientali,44,11,Merlot,12/12/2015 12:00:00 AM,-74.23858,0,0,30.904266,0,0,0,
ColliOrientali,44,11,Merlot,12/13/2015 12:00:00 AM,-75.785355,0,0,31.548162,0,0,0,
ColliOrientali,44,11,Merlot,12/14/2015 12:00:00 AM,-78.86618,0,0,32.830658,0,0,0,
ColliOrientali,44,11,Merlot,12/15/2015 12:00:00 AM,-82.120674,0,0,34.18545,0,0,0,
ColliOrientali,44,11,Merlot,12/16/2015 12:00:00 AM,-86.82856,0,0,36.145264,0,0,0,
ColliOrientali,44,11,Merlot,12/17/2015 12:00:00 AM,-91.06841,0,0,37.910244,0,0,0,
ColliOrientali,44,11,Merlot,12/18/2015 12:00:00 AM,-96.06421,0,0,39.989906,0,0,0,
ColliOrientali,44,11,Merlot,12/19/2015 12:00:00 AM,-99.79471,0,0,41.54285,0,0,0,
ColliOrientali,44,11,Merlot,12/20/2015 12:00:00 AM,-103.68535,0,0,43.16246,0,0,0,
ColliOrientali,44,11,Merlot,12/21/2015 12:00:00 AM,-106.63976,0,0,44.392334,0,0,0,
ColliOrientali,44,11,Merlot,12/22/2015 12:00:00 AM,-109.427155,0,0,45.552677,0,0,0,
ColliOrientali,44,11,Merlot,12/23/2015 12:00:00 AM,-111.567154,0,0,46.443523,0,0,0,
ColliOrientali,44,11,Merlot,12/24/2015 12:00:00 AM,-114.22907,0,0,47.551636,0,0,0,
ColliOrientali,44,11,Merlot,12/25/2015 12:00:00 AM,-117.326935,0,0,48.841225,0,0,0,
ColliOrientali,44,11,Merlot,12/26/2015 12:00:00 AM,-120.296936,0,0,50.077583,0,0,0,
ColliOrientali,44,11,Merlot,12/27/2015 12:00:00 AM,-120.296936,0,0,49.922417,0,0,0,
ColliOrientali,44,11,Merlot,12/28/2015 12:00:00 AM,-120.296936,0,0,49.922417,0,0,0,
ColliOrientali,44,11,Merlot,12/29/2015 12:00:00 AM,-120.296936,0,0,49.922417,0,0,0,
ColliOrientali,44,11,Merlot,12/30/2015 12:00:00 AM,-120.210335,0.086597525,0,49.958466,0,0,0,
ColliOrientali,44,11,Merlot,12/31/2015 12:00:00 AM,-120.20847,0.0018642475,0,49.959244,0,0,0,
ColliOrientali,44,11,Merlot,1/1/2016 12:00:00 AM,-120.20847,0,0,49.959244,0,0,0,
ColliOrientali,44,11,Merlot,1/2/2016 12:00:00 AM,-120.20847,0,0,49.959244,0,0,0,
ColliOrientali,44,11,Merlot,1/3/2016 12:00:00 AM,-120.20847,0,0,49.959244,0,0,0,
ColliOrientali,44,11,Merlot,1/4/2016 12:00:00 AM,-120.20847,0,0,49.959244,0,0,0,
ColliOrientali,44,11,Merlot,1/5/2016 12:00:00 AM,-120.20847,0,0,49.959244,0,0,0,
ColliOrientali,44,11,Merlot,1/6/2016 12:00:00 AM,-120.20847,0,0,49.959244,0,0,0,
ColliOrientali,44,11,Merlot,1/7/2016 12:00:00 AM,-120.20847,0,0,49.959244,0,0,0,
ColliOrientali,44,11,Merlot,1/8/2016 12:00:00 AM,-120.20847,0,0,49.959244,0,0,0,
ColliOrientali,44,11,Merlot,1/9/2016 12:00:00 AM,-120.20847,0,0,49.959244,0,0,0,
ColliOrientali,44,11,Merlot,1/10/2016 12:00:00 AM,-119.68247,0.52600235,0,50.178207,0,0,0,
ColliOrientali,44,11,Merlot,1/11/2016 12:00:00 AM,-116.7332,2.9492707,0,51.40594,0,0,0,
ColliOrientali,44,11,Merlot,1/12/2016 12:00:00 AM,-114.14055,2.5926487,0,52.485214,0,0,0,
ColliOrientali,44,11,Merlot,1/13/2016 12:00:00 AM,-112.82677,1.3137833,0,53.03212,0,0,0,
ColliOrientali,44,11,Merlot,1/14/2016 12:00:00 AM,-112.76153,0.06524193,0,53.05928,0,0,0,
ColliOrientali,44,11,Merlot,1/15/2016 12:00:00 AM,-112.28023,0.48130146,0,53.25964,0,0,0,
ColliOrientali,44,11,Merlot,1/16/2016 12:00:00 AM,-111.962494,0.3177342,0,53.391903,0,0,0,
ColliOrientali,44,11,Merlot,1/17/2016 12:00:00 AM,-111.88996,0.07253511,0,53.4221,0,0,0,
ColliOrientali,44,11,Merlot,1/18/2016 12:00:00 AM,-111.88996,0,0,53.4221,0,0,0,
ColliOrientali,44,11,Merlot,1/19/2016 12:00:00 AM,-111.88996,0,0,53.4221,0,0,0,
ColliOrientali,44,11,Merlot,1/20/2016 12:00:00 AM,-111.88996,0,0,53.4221,0,0,0,
ColliOrientali,44,11,Merlot,1/21/2016 12:00:00 AM,-111.88996,0,0,53.4221,0,0,0,
ColliOrientali,44,11,Merlot,1/22/2016 12:00:00 AM,-111.88996,0,0,53.4221,0,0,0,
ColliOrientali,44,11,Merlot,1/23/2016 12:00:00 AM,-111.85126,0.038702473,0,53.43821,0,0,0,
ColliOrientali,44,11,Merlot,1/24/2016 12:00:00 AM,-111.78963,0.061628573,0,53.463867,0,0,0,
ColliOrientali,44,11,Merlot,1/25/2016 12:00:00 AM,-110.75676,1.0328666,0,53.893833,0,0,0,
ColliOrientali,44,11,Merlot,1/26/2016 12:00:00 AM,-109.42358,1.333187,0,54.448814,0,0,0,
ColliOrientali,44,11,Merlot,1/27/2016 12:00:00 AM,-108.60646,0.81711936,0,54.788963,0,0,0,
ColliOrientali,44,11,Merlot,1/28/2016 12:00:00 AM,-107.23497,1.371491,0,55.359894,0,0,0,
ColliOrientali,44,11,Merlot,1/29/2016 12:00:00 AM,-104.99914,2.2358334,0,56.290634,0,0,0,
ColliOrientali,44,11,Merlot,1/30/2016 12:00:00 AM,-103.71593,1.2832112,0,56.824814,0,0,0,
ColliOrientali,44,11,Merlot,1/31/2016 12:00:00 AM,-101.7616,1.9543285,0,57.638367,0,0,0,
ColliOrientali,44,11,Merlot,2/1/2016 12:00:00 AM,-100.06264,1.6989579,0,58.34561,0,0,0,
ColliOrientali,44,11,Merlot,2/2/2016 12:00:00 AM,-98.83995,1.222684,0,58.8546,0,0,0,
ColliOrientali,44,11,Merlot,2/3/2016 12:00:00 AM,-97.526726,1.3132224,0,59.40127,0,0,0,
ColliOrientali,44,11,Merlot,2/4/2016 12:00:00 AM,-95.455,2.0717256,0,60.263695,0,0,0,
ColliOrientali,44,11,Merlot,2/5/2016 12:00:00 AM,-94.35887,1.0961316,0,60.719997,0,0,0,
ColliOrientali,44,11,Merlot,2/6/2016 12:00:00 AM,-93.236,1.1228738,0,61.187428,0,0,0,
ColliOrientali,44,11,Merlot,2/7/2016 12:00:00 AM,-91.99653,1.2394695,0,61.7034,0,0,0,
ColliOrientali,44,11,Merlot,2/8/2016 12:00:00 AM,-89.9359,2.060631,0,62.561207,0,0,0,
ColliOrientali,44,11,Merlot,2/9/2016 12:00:00 AM,-87.5087,2.4272027,0,63.57161,0,0,0,
ColliOrientali,44,11,Merlot,2/10/2016 12:00:00 AM,-85.87617,1.6325305,0,64.251205,0,0,0,
ColliOrientali,44,11,Merlot,2/11/2016 12:00:00 AM,-84.59172,1.2844448,0,64.7859,0,0,0,
ColliOrientali,44,11,Merlot,2/12/2016 12:00:00 AM,-83.71071,0.88101274,0,65.15265,0,0,0,
ColliOrientali,44,11,Merlot,2/13/2016 12:00:00 AM,-82.93229,0.778421,0,65.476685,0,0,0,
ColliOrientali,44,11,Merlot,2/14/2016 12:00:00 AM,-82.347176,0.58511233,0,65.72026,0,0,0,
ColliOrientali,44,11,Merlot,2/15/2016 12:00:00 AM,-80.94385,1.4033246,0,66.30444,0,0,0,
ColliOrientali,44,11,Merlot,2/16/2016 12:00:00 AM,-79.4166,1.5272413,0,66.94021,0,0,0,
ColliOrientali,44,11,Merlot,2/17/2016 12:00:00 AM,-78.72493,0.6916759,0,67.22814,0,0,0,
ColliOrientali,44,11,Merlot,2/18/2016 12:00:00 AM,-76.7749,1.9500309,0,68.0399,0,0,0,
ColliOrientali,44,11,Merlot,2/19/2016 12:00:00 AM,-74.40949,2.3654125,0,69.02458,0,0,0,
ColliOrientali,44,11,Merlot,2/20/2016 12:00:00 AM,-72.08885,2.3206377,0,69.99063,0,0,0,
ColliOrientali,44,11,Merlot,2/21/2016 12:00:00 AM,-69.490974,2.5978804,0,71.07208,0,0,0,
ColliOrientali,44,11,Merlot,2/22/2016 12:00:00 AM,-67.257744,2.2332325,0,72.00174,0,0,0,
ColliOrientali,44,11,Merlot,2/23/2016 12:00:00 AM,-63.35651,3.9012337,0,73.625755,0,0,0,
ColliOrientali,44,11,Merlot,2/24/2016 12:00:00 AM,-61.427612,1.9288977,0,74.42873,0,0,0,
ColliOrientali,44,11,Merlot,2/25/2016 12:00:00 AM,-60.16636,1.2612538,0,74.953766,0,0,0,
ColliOrientali,44,11,Merlot,2/26/2016 12:00:00 AM,-59.693096,0.47326234,0,75.15077,0,0,0,
ColliOrientali,44,11,Merlot,2/27/2016 12:00:00 AM,-59.229992,0.4631033,0,75.34355,0,0,0,
ColliOrientali,44,11,Merlot,2/28/2016 12:00:00 AM,-56.68021,2.5497823,0,76.40498,0,0,0,
ColliOrientali,44,11,Merlot,2/29/2016 12:00:00 AM,-51.86543,4.8147826,0,78.4093,0,0,0,
ColliOrientali,44,11,Merlot,3/1/2016 12:00:00 AM,-47.941696,3.9237335,0,80.04268,0,0,0,
ColliOrientali,44,11,Merlot,3/2/2016 12:00:00 AM,-44.67956,3.262136,0,81.40065,0,0,0,
ColliOrientali,44,11,Merlot,3/3/2016 12:00:00 AM,-42.83342,1.8461418,0,82.169174,0,0,0,
ColliOrientali,44,11,Merlot,3/4/2016 12:00:00 AM,-41.030727,1.8026913,0,82.9196,0,0,0,
ColliOrientali,44,11,Merlot,3/5/2016 12:00:00 AM,-39.377796,1.6529312,0,83.60769,0,0,0,
ColliOrientali,44,11,Merlot,3/6/2016 12:00:00 AM,-38.4179,0.95989734,0,84.00728,0,0,0,
ColliOrientali,44,11,Merlot,3/7/2016 12:00:00 AM,-37.519527,0.8983727,0,84.381256,0,0,0,
ColliOrientali,44,11,Merlot,3/8/2016 12:00:00 AM,-36.260845,1.2586836,0,84.90522,0,0,0,
ColliOrientali,44,11,Merlot,3/9/2016 12:00:00 AM,-33.79476,2.4660826,0,85.93181,0,0,0,
ColliOrientali,44,11,Merlot,3/10/2016 12:00:00 AM,-30.181677,3.6130848,0,87.435875,0,0,0,
ColliOrientali,44,11,Merlot,3/11/2016 12:00:00 AM,-25.476894,4.704782,0,89.394394,0,0,0,
ColliOrientali,44,11,Merlot,3/12/2016 12:00:00 AM,-19.827112,5.6497827,0,91.74631,0,0,0,
ColliOrientali,44,11,Merlot,3/13/2016 12:00:00 AM,-15.48233,4.3447824,0,93.55497,0,0,0,
ColliOrientali,44,11,Merlot,3/14/2016 12:00:00 AM,-12.653018,2.829312,0,94.73276,0,0,0,
ColliOrientali,44,11,Merlot,3/15/2016 12:00:00 AM,-11.30661,1.3464082,0,95.29325,0,0,0,
ColliOrientali,44,11,Merlot,3/16/2016 12:00:00 AM,-9.397498,1.9091119,0,96.08798,0,0,0,
ColliOrientali,44,11,Merlot,3/17/2016 12:00:00 AM,-5.2100773,4.187421,0,97.83113,0,0,0,
ColliOrientali,44,11,Merlot,3/18/2016 12:00:00 AM,-1.6142223,3.595855,0,99.328026,0,0,0,
ColliOrientali,44,11,Merlot,3/19/2016 12:00:00 AM,0,4.416712,0.11687089,100,0.0057671685,0,0,
ColliOrientali,44,11,Merlot,3/20/2016 12:00:00 AM,0,5.5544825,9.313708,100,0.45959884,0,0,
ColliOrientali,44,11,Merlot,3/21/2016 12:00:00 AM,0,5.714782,19.128193,100,0.9439092,0,0,
ColliOrientali,44,11,Merlot,3/22/2016 12:00:00 AM,0,5.489783,28.732006,100,1.4178238,5.2935405,5,
ColliOrientali,44,11,Merlot,3/23/2016 12:00:00 AM,0,4.187708,36.971428,100,1.8244102,5.548757,6,
ColliOrientali,44,11,Merlot,3/24/2016 12:00:00 AM,0,3.8823552,44.098152,100,2.1760893,5.7695074,6,
ColliOrientali,44,11,Merlot,3/25/2016 12:00:00 AM,0,4.2059145,51.821995,100,2.5572338,6.008754,6,
ColliOrientali,44,11,Merlot,3/26/2016 12:00:00 AM,0,4.5631385,59.93042,100,2.957356,6.259913,6,
ColliOrientali,44,11,Merlot,3/27/2016 12:00:00 AM,0,4.2303557,67.4713,100,3.3294718,6.4934916,6,
ColliOrientali,44,11,Merlot,3/28/2016 12:00:00 AM,0,6.089782,78.15337,100,3.8565948,6.8243694,7,
ColliOrientali,44,11,Merlot,3/29/2016 12:00:00 AM,0,7.2297816,88.84903,100,4.384388,7.1556683,7,
ColliOrientali,44,11,Merlot,3/30/2016 12:00:00 AM,0,8.129782,100.81174,100,4.9747057,7.5262136,8,
ColliOrientali,44,11,Merlot,3/31/2016 12:00:00 AM,0,7.3197827,112.224236,100,5.5378723,7.8797164,8,
ColliOrientali,44,11,Merlot,4/1/2016 12:00:00 AM,0,8.929783,124.90732,100,6.1637383,8.494436,8,
ColliOrientali,44,11,Merlot,4/2/2016 12:00:00 AM,0,8.3297825,137.03061,100,6.76198,9.175607,9,
ColliOrientali,44,11,Merlot,4/3/2016 12:00:00 AM,0,7.589783,148.12148,100,7.309275,9.798768,10,
ColliOrientali,44,11,Merlot,4/4/2016 12:00:00 AM,0,8.544783,160.63838,100,7.926941,10.502054,11,
ColliOrientali,44,11,Merlot,4/5/2016 12:00:00 AM,0,9.434782,173.34833,100,8.554132,11.2161875,11,
ColliOrientali,44,11,Merlot,4/6/2016 12:00:00 AM,0,8.894783,185.46274,100,9.151936,11.896859,12,
ColliOrientali,44,11,Merlot,4/7/2016 12:00:00 AM,0,8.549782,198.0148,100,9.771336,12.60212,13,
ColliOrientali,44,11,Merlot,4/8/2016 12:00:00 AM,0,8.159782,210.61041,100,10.392885,13.309829,13,
ColliOrientali,44,11,Merlot,4/9/2016 12:00:00 AM,0,8.134783,222.8694,100,10.997824,13.998624,14,
ColliOrientali,44,11,Merlot,4/10/2016 12:00:00 AM,0,8.849783,235.00275,100,11.596561,14.68036,15,
ColliOrientali,44,11,Merlot,4/11/2016 12:00:00 AM,0,9.214783,246.89525,100,12.183414,15.736404,16,
ColliOrientali,44,11,Merlot,4/12/2016 12:00:00 AM,0,8.784782,258.728,100,12.76732,17.14102,17,8
ColliOrientali,44,11,Merlot,4/13/2016 12:00:00 AM,0,9.449781,271.30444,100,13.387923,18.633913,19,
ColliOrientali,44,11,Merlot,4/14/2016 12:00:00 AM,0,9.659782,284.11884,100,14.020268,20.155052,20,
ColliOrientali,44,11,Merlot,4/15/2016 12:00:00 AM,0,8.599783,295.59482,100,14.586568,21.517315,22,
ColliOrientali,44,11,Merlot,4/16/2016 12:00:00 AM,0,9.699783,308.3922,100,15.218075,23.036436,23,
ColliOrientali,44,11,Merlot,4/17/2016 12:00:00 AM,0,10.824781,321.94772,100,15.886991,24.64555,25,
ColliOrientali,44,11,Merlot,4/18/2016 12:00:00 AM,0,11.614782,335.19376,100,16.540636,26.217928,26,
ColliOrientali,44,11,Merlot,4/19/2016 12:00:00 AM,0,8.564781,347.2599,100,17.136059,27.650246,28,
