site,latitude,longitude,variety,Date,Tmax,Tmin,RHmax,RHmin,Rad,Prec,ET0,VPD,Wind,LW,ChillState,AntiChillState,ForcingState,DormancyCompletion,CycleCompletion,BBCHCode,BBCHPhase,BBCHRef,TempF,HeatF,ColdF,LightF,AridityF,VPDefF,WindF,DiseaseF,TempFsum,HeatFsum,ColdFsum,LightFsum,AridityFsum,VPDefFsum,WindFsum,DiseaseFsum
ColliOrientali,45.64986,12.44986,Carmenere,03/24/2005,15.04,5.5600004,95,63,9.568,0.8000001,1.5057693,0.24628185,2.0023148,24,-97.09549,4.0037313,0,66.73363,0,0,0,,0.03685797,1,0.9679923,0.43496466,0.1008652,1,1,0.4325083,0.51974636,82.04167,39.740044,28.916615,23.959587,82.04167,68.824844,0.022133933
ColliOrientali,45.64986,12.44986,Carmenere,03/25/2005,14.83,9.45,100,92,1.881,2.9,0.2740163,0.053457085,2.2800925,24,-91.282814,5.812676,0,68.72513,0,0,0,,0.045807756,1,1,0.22849967,0.39308017,1,1,1,0.5569772,83.041664,40.70937,29.342978,24.072628,83.041664,69.82484,0.04114034
ColliOrientali,45.64986,12.44986,Carmenere,03/26/2005,14.37,8.63,100,87,4.026,0,0.58792186,0.08296125,1.0763888,17,-86.11014,5.1726766,0,70.49737,0,0,0,,0.03378367,1,0.9978683,0.3471188,0.5339236,1,1,1,0.60228395,84.041664,41.70928,29.57642,24.471577,84.041664,70.82484,0.08280701
ColliOrientali,45.64986,12.44986,Carmenere,03/27/2005,16.74,10.04,100,68,9.697,0,1.5445491,0.2293426,2.0138888,9,-79.04746,7.062676,0,72.917145,0,0,0,,0.09745443,1,1,0.444897,0.52897286,1,1,0.46764582,0.63872063,85.04167,42.707233,29.92761,25.005295,85.04167,71.824844,0.123549454
ColliOrientali,45.64986,12.44986,Carmenere,03/28/2005,20,8.68,100,61,15.782,0,2.612207,0.2863605,2.4074075,9,-71.03479,8.012676,0,75.662415,0,0,0,,0.19493341,1,0.99871314,0.47507435,0.5281098,1,1,0.57285297,0.7402367,86.041664,43.707184,30.373766,25.53423,86.041664,72.82484,0.14321736
ColliOrientali,45.64986,12.44986,Carmenere,03/29/2005,18.24,8.4,97,56,12.295,0,2.0953906,0.3316772,3.5648148,7,-64.042114,6.9926763,0,78.058205,0,0,0,,0.12986131,1,0.99764895,0.46560025,0.5332174,1,1,0.4132465,0.93245876,87.041664,44.705853,30.848448,26.062553,87.041664,73.82484,0.16680913
ColliOrientali,45.64986,12.44986,Carmenere,03/30/2005,18.81,9.38,86,33,15.636,0,3.1268587,0.61839926,4.1203704,0,-56.274437,7.767676,0,80.71953,0,0,0,,0.15847182,1,1,0.48101014,0.53273606,1,1,0,1.0635122,88.04167,45.7036,31.31469,26.59575,88.04167,74.824844,0.1833103
ColliOrientali,45.64986,12.44986,Carmenere,03/31/2005,18.21,9.700001,66,30,15.095,0,3.4512117,0.81455654,5.177778,0,-48.64676,7.6276765,0,83.332886,0,0,0,,0.14086293,1,1,0.48211643,0.52822185,0.99968576,0.42836577,0,1.2212503,89.041664,46.7036,31.795746,27.1283,89.04165,75.80102,0.1833103
ColliOrientali,45.64986,12.44986,Carmenere,04/01/2005,16.89,6.9400005,53,10,19.221,0,4.8943887,0.9429501,5.5439816,0,-43.059082,5.5876765,0,85.247314,0,0,0,,0.08108795,1,0.99059075,0.4959054,0.5167441,0.9955647,0.29701233,0,1.3596226,90.041664,47.70321,32.278435,27.65604,90.04117,76.223915,0.1833103
ColliOrientali,45.64986,12.44986,Carmenere,04/02/2005,15.41,4.8199997,69,11,21.202,0,4.671616,0.7176135,3.726852,0,-39.164135,3.8949482,0,86.58177,0,0,0,,0.041697253,1,0.9471799,0.502543,0.5025345,1,1,0,1.4390693,91.04167,48.69199,32.77462,28.172195,91.03692,76.550224,0.1833103
ColliOrientali,45.64986,12.44986,Carmenere,04/03/2005,16.38,3.0599995,66,11,20.505,0,4.6659327,0.7206551,2.9629629,0,-35.37073,3.793404,0,87.881454,0,0,0,,0.05645056,1,0.8645889,0.5035599,0.48808774,1,1,0,1.4813813,92.041664,49.63573,33.277206,28.674126,92.03692,77.55022,0.1833103
ColliOrientali,45.64986,12.44986,Carmenere,04/04/2005,16.04,3.0699997,69,13,20.432,0,4.5122666,0.6804778,3.136574,0,-31.734028,3.6367035,0,89.12744,0,0,0,,0.049702268,1,0.86336285,0.50559545,0.47726095,1,1,0,1.5375507,93.041664,50.50027,33.78085,29.161764,93.03693,78.55022,0.1833103
ColliOrientali,45.64986,12.44986,Carmenere,04/05/2005,16.24,2.5499997,68,11,16.674,0,4.000744,0.6911352,2.6851852,0,-28.145235,3.5887923,0,90.35702,0,0,0,,0.052521937,1,0.8333289,0.4985367,0.4734686,1,1,0,1.5873705,94.04167,51.362377,34.286156,29.638866,94.03692,79.550224,0.1833103
ColliOrientali,45.64986,12.44986,Carmenere,04/06/2005,16.38,3.9300003,89,36,19.717,0,3.4966166,0.43400407,3.101852,0,-24.08675,4.0584855,0,91.74751,0,0,0,,0.058570303,1,0.91224766,0.5079742,0.46791816,1,1,0,1.6401445,95.041664,52.198997,34.78508,30.112104,95.03692,80.55022,0.1833103
ColliOrientali,45.64986,12.44986,Carmenere,04/07/2005,15.869999,5.2499995,91,15,16.452,0,3.416708,0.5544452,2.4537036,1,-19.79943,4.2873187,0,93.216415,0,0,0,,0.051491264,1,0.9616058,0.50148976,0.45768154,1,1,0,1.6984197,96.041664,53.113297,35.292786,30.579596,96.03693,81.55022,0.1833103
ColliOrientali,45.64986,12.44986,Carmenere,04/08/2005,17.63,9.43,99,49,14.038,17.5,2.4289186,0.37263542,3.9467592,24,-12.596754,7.2026763,0,95.68416,0,0,0,,0.11892801,1,1,0.49474648,0.7070687,1,1,1,1.7527208,97.041664,54.076504,35.793995,31.047668,97.03693,82.550224,0.1850464
ColliOrientali,45.64986,12.44986,Carmenere,04/09/2005,15.689999,8.93,100,78,1.952,3.8,0.2917224,0.14674792,3.2638888,24,-6.614078,5.982676,0,97.73392,0,0,0,,0.061542545,1,0.9989189,0.24080585,0.8200556,1,1,1,1.8692578,98.04167,55.076458,36.27816,31.759445,98.03692,83.55022,0.22671308
ColliOrientali,45.64986,12.44986,Carmenere,04/10/2005,11.9,9.11,89,52,3.621,10,0.7329377,0.3676655,5.486111,24,-2.4364023,4.1776757,0,99.16525,0,0,0,,0.0064774966,1,0.9984803,0.34505743,0.8511675,1,0.31470764,1,1.9285059,99.041664,56.075363,36.52331,32.5808,99.03692,84.52167,0.26837975
ColliOrientali,45.64986,12.44986,Carmenere,04/11/2005,13.77,7.25,95,45,6.026,0,1.1744993,0.36061192,7.1296296,5,0,4.182677,0.28151473,100,0.012901806,0,0,,0.021403614,1,0.99090916,0.4225038,0.87241364,1,0.060832586,0.1493763,1.9356053,100.041664,57.073524,36.871597,33.43285,100.03693,84.82579,0.30856964
ColliOrientali,45.64986,12.44986,Carmenere,04/12/2005,15.32,7.9300003,86,52,8.414,3.9,1.5630811,0.40953636,3.3912036,24,0,5.2976766,10.150366,100,0.46519074,0,0,,0.048863642,1,0.99553853,0.4616179,0.8807651,1,1,1,1.9581531,101.04167,58.06463,37.29573,34.30561,101.03692,84.92575,0.3162704
ColliOrientali,45.64986,12.44986,Carmenere,04/13/2005,18.55,5.5599995,91,51,14.941,0,2.612935,0.38147956,2.5810184,3,0,5.7503386,19.535986,100,0.8953333,5.179331,5,,0.12132122,1,0.9729494,0.50495434,0.8870733,1,1,0.18430302,2.0100358,102.041664,59.059227,37.759155,35.186638,102.03692,85.92575,0.35652092
ColliOrientali,45.64986,12.44986,Carmenere,04/14/2005,19.44,9.51,99,56,20.384,0,3.3669808,0.33876598,3.5532408,7,0,8.147676,31.679235,100,1.4518578,5.879335,6,,0.18309343,1,1,0.51995724,0.8840161,1,1,0.4594196,2.133931,103.041664,60.033302,38.264732,36.073586,103.03693,86.92576,0.36467785
ColliOrientali,45.64986,12.44986,Carmenere,04/15/2005,18.85,8.85,100,64,17.106,0,2.7533877,0.25856397,2.9976852,9,0,7.522677,43.3244,100,1.9855552,6.550627,7,,0.15453507,1,0.99887604,0.5137341,0.8805921,1,1,0.538482,2.3158343,104.04167,61.033257,38.78443,36.95746,104.03692,87.92575,0.38395756
ColliOrientali,45.64986,12.44986,Carmenere,04/16/2005,15.57,9.1,100,55,6.339,13.6,1.1179034,0.30146956,2.7777777,24,0,6.0076766,54.058758,100,2.47751,7.169415,7,,0.05973111,1,0.999065,0.43352687,0.89962226,1,1,1,2.4664192,105.041664,62.03214,39.294823,37.838844,105.03692,88.92575,0.4071956
ColliOrientali,45.64986,12.44986,Carmenere,04/17/2005,16.25,4.74,100,57,16.798,0,2.629668,0.24427228,2.8125,7,0,4.2771287,61.96427,100,2.8398194,7.6251326,8,,0.057979558,1,0.9464002,0.5147764,0.9152992,1,1,0.28936327,2.526077,106.041664,63.029007,39.731735,38.739124,106.03693,89.92576,0.4476285
ColliOrientali,45.64986,12.44986,Carmenere,04/18/2005,17.79,7.41,97,63,16.183,0,2.5898135,0.26910836,2.488426,7,0,6.272677,72.41573,100,3.3188093,8.126224,8,,0.10881532,1,0.993787,0.51391655,0.9154421,1,1,0.38642117,2.586175,107.04167,63.97738,40.24648,39.654427,107.03692,90.92575,0.4598538
ColliOrientali,45.64986,12.44986,Carmenere,04/19/2005,17.45,10.65,100,53,10.5,6,1.8456839,0.35141337,3.9814816,24,0,7.7226768,84.670235,100,3.8804326,8.517972,9,,0.12656097,1,1,0.48815522,0.9209456,1,1,1,2.6957297,108.041664,64.971436,40.75932,40.5701,108.03692,91.92575,0.47701994
ColliOrientali,45.64986,12.44986,Carmenere,04/20/2005,14.76,9.640001,100,79,6.491,8.5,0.97257704,0.14124165,3.2986112,24,0,5.8726773,95.39575,100,4.3719826,8.860842,9,,0.045475706,1,1,0.43956128,0.93239343,1,1,1,2.8189123,109.041664,65.97143,41.24545,41.49152,109.03693,92.92576,0.5186866
ColliOrientali,45.64986,12.44986,Carmenere,04/21/2005,16.28,8.02,90,43,14.246,5.1,2.580404,0.45004442,3.2754629,24,0,5.822677,105.719,100,4.8450966,9.190851,9,,0.07087325,1,0.99601495,0.50987315,0.9394358,1,1,1,2.865446,110.04167,66.97127,41.68794,42.424206,110.03692,93.92575,0.5603533
ColliOrientali,45.64986,12.44986,Carmenere,04/22/2005,14.110001,5.6600003,86,30,24.488,0,4.2892337,0.4864286,3.1712964,0,0,3.584027,113.3031,100,5.1926756,9.433297,9,,0.023149543,1,0.9686883,0.53120875,0.93745476,1,1,0,2.9343307,111.041664,67.96615,42.1987,43.363556,111.03692,94.92575,0.60028386
ColliOrientali,45.64986,12.44986,Carmenere,04/23/2005,14.77,4.9599996,91,56,10.943,0,1.8183084,0.30518156,2.2800925,3,0,3.632965,120.65656,100,5.529684,9.66837,10,,0.03134896,1,0.950401,0.49446192,0.92366403,1,1,0.1068816,2.957822,112.041664,68.93407,42.72838,44.300438,112.03693,95.92576,0.6004694
ColliOrientali,45.64986,12.44986,Carmenere,04/24/2005,13.98,9.33,100,71,2.891,17.3,0.43250296,0.18899775,3.0324075,24,0,5.3276763,130.83379,100,5.9961057,9.993712,10,,0.030026836,1,1,0.31183118,0.9210266,1,1,1,2.989116,113.04167,69.886536,43.21523,45.22399,113.03692,96.92576,0.6064734
ColliOrientali,45.64986,12.44986,Carmenere,04/25/2005,17.93,9.970001,100,77,5.471,13.4,0.88770443,0.16910112,2.5462964,24,0,7.6226773,142.86559,100,6.5475225,10.378341,10,,0.13431196,1,1,0.41894525,0.9293919,1,1,1,3.023488,114.041664,70.88654,43.531525,46.145367,114.03692,97.92575,0.6481401
ColliOrientali,45.64986,12.44986,Carmenere,04/26/2005,19.4,8.41,100,57,19.952,0,3.254359,0.30761513,2.5347223,7,0,7.5776763,154.38243,100,7.075339,10.746507,11,,0.1699982,1,0.99773103,0.5272476,0.9267496,1,1,0.44795927,3.1592867,115.041664,71.886444,43.954983,47.074646,115.03693,98.92575,0.6888484
ColliOrientali,45.64986,12.44986,Carmenere,04/27/2005,19.2,9.42,97,49,23.052,0,3.855081,0.40591812,3.0555556,5,0,7.982677,166.42696,100,7.627339,11.131542,11,,0.17309701,1,1,0.53174686,0.9165991,1,1,0.33292824,3.329414,116.04167,72.88427,44.482418,48.000977,116.03692,99.92576,0.7073136
ColliOrientali,45.64986,12.44986,Carmenere,04/28/2005,21.39,11.34,86,34,19.598,0,3.8951297,0.70598537,4.0509257,0,0,10.037676,179.7044,100,8.235845,11.555991,12,,0.29202962,1,1,0.5275295,0.9061488,0.9988942,1,0,3.5074668,117.041664,73.88428,45.01399,48.917137,117.03687,100.92575,0.72060764
ColliOrientali,45.64986,12.44986,Carmenere,04/29/2005,21.5,12.73,72,39,14.282,0,3.202172,0.8514731,3.3912036,0,0,10.787676,193.5086,100,8.868489,11.997279,12,,0.33039078,1,1,0.51565015,0.90102786,0.9980822,1,0,3.8010948,118.041664,74.88427,45.541023,49.823074,118.035736,101.92575,0.72060764
ColliOrientali,45.64986,12.44986,Carmenere,04/30/2005,22.970001,10.570001,83,36,21.101,0,4.218576,0.73652774,3.088889,0,0,10.442677,206.5318,100,9.465342,12.413601,12,,0.3428755,1,1,0.5354911,0.8962404,0.9984825,1,0,4.1320057,119.04167,75.88427,46.057503,50.7239,119.03384,102.92576,0.72060764
ColliOrientali,45.64986,12.44986,Carmenere,05/01/2005,23.649998,11.589999,84,37,23.735,0,4.6697817,0.75687677,3.3680556,0,0,11.292675,219.94214,100,10.079937,12.842298,13,,0.39288518,1,1,0.54331714,0.87394166,0.99818254,1,0,4.476965,120.041664,76.88428,46.59332,51.61921,120.03231,103.92575,0.72060764
ColliOrientali,45.64986,12.44986,Carmenere,05/02/2005,22.98,12.310001,84,29,24.062,0,4.865689,0.8331845,2.9513888,0,0,11.317677,233.62366,100,10.706961,13.279664,13,,0.3833877,1,1,0.54775655,0.84818226,0.9946921,1,0,4.8694544,121.041664,77.88427,47.13682,52.49208,121.03034,104.92575,0.72060764
ColliOrientali,45.64986,12.44986,Carmenere,05/03/2005,24.63,12.88,89,49,18.042,0,3.5540028,0.6339051,3.6921296,0,0,12.427675,247.36983,100,11.3369465,13.719096,14,,0.46636346,1,1,0.5397452,0.8396037,1,1,0,5.2562995,122.04167,78.88427,47.684246,53.33991,122.02526,105.92576,0.72060764
ColliOrientali,45.64986,12.44986,Carmenere,05/04/2005,22.93,13.040001,99,38,23.711,9.8,4.3976,0.5936381,2.5925925,24,0,11.657677,261.28403,100,11.974634,14.1639,14,,0.40188038,1,1,0.5543702,0.83609027,0.9984994,1,1,5.719976,123.041664,79.88428,48.2246,54.179363,123.02519,106.92575,0.72234374
ColliOrientali,45.64986,12.44986,Carmenere,05/05/2005,18.13,11.52,98,71,6.669,3.5,1.13098,0.24675754,2.9166667,24,0,8.497677,274.13458,100,12.563574,14.574703,15,,0.16364406,1,1,0.45783043,0.8274686,1,1,1,6.1119294,124.041664,80.88427,48.77495,55.015095,124.02375,107.92575,0.7640104
ColliOrientali,45.64986,12.44986,Carmenere,05/06/2005,22.879997,10.499999,97,38,20.832,0,3.9213216,0.5595904,3.3680556,5,0,10.362675,287.12698,100,13.159016,14.99004,15,,0.33782485,1,1,0.55489284,0.8070559,1,1,0.3750868,6.282831,125.04167,81.88427,49.236816,55.841713,125.02375,108.92576,0.8045922
ColliOrientali,45.64986,12.44986,Carmenere,05/07/2005,20.71,10.49,96,44,21.147,0,3.7742574,0.49042165,3.7037036,5,0,9.272676,299.96594,100,13.747424,16.399544,16,,0.24737127,1,1,0.5581704,0.792372,1,1,0.36130494,6.616887,126.041664,82.88428,49.79185,56.648155,126.02376,109.92575,0.82019687
ColliOrientali,45.64986,12.44986,Carmenere,05/08/2005,21.39,10,90,12,24.086,0,5.0210767,0.8086744,4.884259,0,0,9.367676,312.6493,100,14.328702,17.816513,18,,0.26739585,1,1,0.5664529,0.78160435,0.99217474,0.57449764,0,6.8650923,127.041664,83.88427,50.350365,57.440086,127.02343,110.90802,0.83462393
ColliOrientali,45.64986,12.44986,Carmenere,05/09/2005,14.9,10.34,68,30,18.486,2.3,3.8674881,0.7340357,5.9490743,24,0,6.2926764,323.84512,100,14.841805,19.067295,19,,0.0532221,1,1,0.556059,0.72543305,1,0.19808197,1,7.1235647,128.04167,84.88427,50.916386,58.21935,128.01591,111.46684,0.8363601
ColliOrientali,45.64986,12.44986,Carmenere,05/10/2005,16.78,8.75,82,39,11.034,0,2.279186,0.56178886,5.023148,0,0,6.437677,334.81805,100,15.344694,20.293175,20,,0.088206254,1,0.9981874,0.52197886,0.59891266,1,0.49999952,0,7.1782446,129.04167,85.8842,51.471027,58.93951,129.01593,111.677505,0.8762907
ColliOrientali,45.64986,12.44986,Carmenere,05/11/2005,18.72,10.41,76,26,19.596,0,4.129081,0.78579223,3.2870371,0,0,8.237677,347.2733,100,15.915518,21.684666,22,,0.1678218,1,1,0.5631273,0.5060075,0.9981099,1,0,7.2697678,130.04166,86.882454,51.994717,59.53455,130.01584,112.19833,0.8762907
ColliOrientali,45.64986,12.44986,Carmenere,05/12/2005,20.53,10.2,68,12,27.643,0,6.082278,1.0149989,4.6064816,0,0,9.037676,359.95187,100,16.496576,23.101099,23,,0.23530881,1,1,0.58106065,0.48623893,0.9883679,0.7584475,0,7.440402,131.04167,87.88246,52.558594,60.039734,131.01355,113.18828,0.8762907
ColliOrientali,45.64986,12.44986,Carmenere,05/13/2005,21.52,10.17,53,15,23.99,0,5.876116,1.1782942,4.398148,0,0,9.517677,372.72742,100,17.082079,24.528368,25,,0.27552423,1,1,0.57669395,0.4626689,0.9769587,0.9341221,0,7.677386,132.04167,88.882454,53.139473,60.524994,132.00143,113.95404,0.8762907
ColliOrientali,45.64986,12.44986,Carmenere,05/14/2005,19.7,11.810001,100,32,10.524,3,2.2627108,0.5625169,3.3101852,24,0,9.427677,386.00735,100,17.690697,26.011984,26,,0.23069498,1,1,0.52314335,0.47300813,0.99932444,1,1,7.951042,133.04166,89.882454,53.713936,60.98809,132.97934,114.8909,0.8780268
ColliOrientali,45.64986,12.44986,Carmenere,05/15/2005,20.4,10.780001,100,63,17.579,0,2.946472,0.29852906,2.0370371,9,0,9.262676,398.93958,100,18.28338,27.456753,27,,0.23960875,1,1,0.5636649,0.48903686,1,1,0.61254287,8.182109,134.04167,90.88246,54.238766,61.461765,133.9787,115.89091,0.9190208
ColliOrientali,45.64986,12.44986,Carmenere,05/16/2005,20.93,11.96,98,56,20.062,0,3.471875,0.3980282,2.9861112,7,0,10.117676,412.4266,100,18.901491,28.963512,29,,0.28604478,1,1,0.57252985,0.4826349,1,1,0.50689524,8.423653,135.04167,91.882454,54.802803,61.95054,134.97868,116.8909,0.94436
ColliOrientali,45.64986,12.44986,Carmenere,05/17/2005,21.67,12.86,100,53,17.306,16.4,3.1184304,0.42505872,2.8125,24,0,10.937675,426.2811,100,19.536442,30.511318,31,,0.3414919,1,1,0.5654495,0.56603694,1,1,1,8.7120075,136.04166,92.882454,55.375034,62.436646,135.9787,117.8909,0.9663367
ColliOrientali,45.64986,12.44986,Carmenere,05/18/2005,20.56,12.690001,100,51,14.606,5.4,2.6683786,0.4287393,2.8587964,24,0,10.297676,440.00555,100,20.165434,32.044594,32,,0.28803626,1,1,0.55546945,0.6433075,1,1,1,9.051271,137.04167,93.88246,55.94007,63.0059,136.9787,118.89091,1.0080034
ColliOrientali,45.64986,12.44986,Carmenere,05/19/2005,21.61,13.46,89,36,20.138,0,3.9864829,0.71400166,2.0717592,0,0,11.207676,454.0469,100,20.808947,33.613277,34,,0.35641506,1,1,0.5765722,0.61729664,0.9978574,1,0,9.342157,138.04167,94.882454,56.496418,63.648125,137.9786,119.8909,1.0479339
ColliOrientali,45.64986,12.44986,Carmenere,05/20/2005,22.07,12.52,82,38,25.91,0,5.0030785,0.75879496,3.449074,0,0,10.967676,467.79907,100,21.439209,35.14965,35,,0.34974548,1,1,0.58991164,0.5483321,0.99850917,1,0,9.698295,139.04166,95.882454,57.073544,64.26254,138.9765,120.8909,1.0479339
ColliOrientali,45.64986,12.44986,Carmenere,05/21/2005,23.91,12.78,93,41,26.773,0,4.9970636,0.6463126,2.824074,3,0,12.017675,481.58423,100,22.070982,36.68971,37,,0.4351926,1,1,0.59237057,0.5097324,0.9989187,1,0.22704965,10.0516,140.04167,96.882454,57.66356,64.80927,139.97502,121.89091,1.0483282
ColliOrientali,45.64986,12.44986,Carmenere,05/22/2005,24.510002,14.750001,93,33,24.108,0,4.819019,0.788578,3.3333333,3,0,13.302677,495.78125,100,22.72163,38.27579,38,,0.5247715,1,1,0.5887308,0.49076253,0.99267656,1,0.22233847,10.490526,141.04167,97.88246,58.255775,65.318214,140.97366,122.8909,1.0577804
ColliOrientali,45.64986,12.44986,Carmenere,05/23/2005,22.46,14.630001,88,36,15.439,1.3,3.3059232,0.77392715,3.2638888,24,0,12.217676,510.12912,100,23.379192,39.878716,40,,0.43369627,1,1,0.56453097,0.48508632,0.99608743,1,1,11.011502,142.04166,98.882454,58.8435,65.80874,141.96649,123.8909,1.0683945
ColliOrientali,45.64986,12.44986,Carmenere,05/24/2005,25.76,12.76,80,24,26.688,0,5.7159133,1.0198871,3.0092592,0,0,12.932676,523.6842,100,24.000422,41.393074,41,,0.502371,1,1,0.5949844,0.46618462,0.9813699,1,0,11.44806,143.04167,99.882454,59.409298,66.29304,142.96198,124.89091,1.1083251
ColliOrientali,45.64986,12.44986,Carmenere,05/25/2005,25.69,14.83,67,31,27.815,0,6.1245527,1.1905615,2.6851852,0,0,13.932676,537.69696,100,24.642626,42.958557,43,,0.56985396,1,1,0.5974712,0.4319606,0.9737897,1,0,11.953242,144.04167,100.88246,60.004387,66.7578,143.94302,125.8909,1.1083251
ColliOrientali,45.64986,12.44986,Carmenere,05/26/2005,27.91,15.57,69,23,28.065,0,6.490072,1.3683444,3.1712964,0,0,15.412676,551.2262,100,25.262669,44.470028,44,,0.64997697,1,1,0.5985617,0.40824476,0.91139996,1,0,12.526435,145.04166,101.882454,60.6019,67.188774,144.91422,126.8909,1.1083251
ColliOrientali,45.64986,12.44986,Carmenere,05/27/2005,28.32,17.11,65,23,27.854,0,6.648889,1.5151474,4.189815,0,0,16.387676,564.68774,100,25.879612,45.97393,46,,0.71483094,1,1,0.5989495,0.38962543,0.8525979,1,0,13.179113,146.04167,102.882454,61.200478,67.59624,145.82315,127.89091,1.1083251
ColliOrientali,45.64986,12.44986,Carmenere,05/28/2005,31.05,16.420002,63,18,27.315,0,6.918958,1.7171719,3.8657408,0,0,17.407677,576.9741,100,26.442696,47.346558,47,,0.6568374,1,1,0.5988171,0.37347728,0.70348215,1,0,13.891529,147.04167,103.88246,61.79942,67.98518,146.66954,128.89091,1.1083251
ColliOrientali,45.64986,12.44986,Carmenere,05/29/2005,31.84,18.71,70,21,27.264,0,6.7911634,1.7032341,3.7847223,0,0,18.947676,588.6824,100,26.979282,48.654583,49,,0.70076835,1,1,0.5993455,0.34015504,0.7037928,1,0,14.550197,148.04166,104.882454,62.39826,68.35728,147.37303,129.89091,1.1083251
ColliOrientali,45.64986,12.44986,Carmenere,05/30/2005,29.9,17.78,75,21,27.099,0,6.447011,1.4775805,3.6226852,0,0,17.512676,601.4753,100,27.56558,50.083794,50,,0.7340508,1,1,0.59966755,0.30768502,0.8247892,1,0,15.252352,149.04167,105.882454,62.99762,68.696075,148.08186,130.8909,1.1083251
ColliOrientali,45.64986,12.44986,Carmenere,05/31/2005,26.32,20.21,88,51,9.138,0,2.3247437,0.8426491,5.5333333,0,0,16.937675,615.45355,100,28.206205,51.645424,52,,0.81700075,1,1,0.52186525,0.2988645,0.99443364,0.30019188,0,15.98986,150.04167,106.88246,63.594048,69.003395,148.91373,131.86176,1.1083251
ColliOrientali,45.64986,12.44986,Carmenere,06/01/2005,25.59,17.380001,54,24,25.138,0,6.2702303,1.5501332,3.75,0,0,15.157677,629.74493,100,28.86118,53.242043,53,,0.67127365,1,1,0.5976169,0.20299813,0.87472814,1,0,16.800787,151.04166,107.882454,64.119064,69.29827,149.90315,132.19109,1.1083251
ColliOrientali,45.64986,12.44986,Carmenere,06/02/2005,25.63,18.13,67,20,25.142,0,6.041728,1.449803,3.3564816,0,0,15.552675,644.04034,100,29.516336,54.839104,55,,0.70584047,1,1,0.59809524,0.060813945,0.8820672,1,0,17.473501,152.04167,108.882454,64.7167,69.49534,150.7782,133.1911,1.1083251
ColliOrientali,45.64986,12.44986,Carmenere,06/03/2005,27.34,14.700001,68,14,27.468,0,6.5824842,1.4243071,3.5532408,0,0,14.692677,657.6397,100,30.139595,56.358414,56,,0.6082857,1,1,0.60208213,0.02007737,0.87464106,1,0,18.175278,153.04167,109.88246,65.314964,69.55446,151.65994,134.1911,1.1083251
ColliOrientali,45.64986,12.44986,Carmenere,06/04/2005,25.51,16.03,99,18,21.168,0,4.6707954,0.933463,3.0208333,5,0,14.442677,671.8513,100,30.790913,57.946117,58,,0.61114275,1,1,0.5910542,0.019412158,0.9564282,1,0.35185763,18.783682,154.04166,110.882454,65.91659,69.57451,152.538,135.19109,1.1089361
ColliOrientali,45.64986,12.44986,Carmenere,06/05/2005,23.71,17.11,93,40,19.598,0,3.9885738,0.76480734,6.1458335,3,0,14.082676,686.47705,100,31.461208,59.580082,60,,0.5891605,1,1,0.58744717,0.019226966,0.9942002,0.16270223,0.22529835,19.39391,155.04167,111.882454,66.50749,69.59391,153.49599,136.15622,1.123377
ColliOrientali,45.64986,12.44986,Carmenere,06/06/2005,24.74,15.030001,76,24,19.348,0,4.560259,1.1191958,4.6296296,0,0,13.557676,700.6905,100,32.11261,61.168,61,,0.5441153,1,1,0.5871292,0.019078657,0.9727574,0.7410926,0,19.981195,156.04167,112.88246,67.094925,69.61313,154.4893,136.34302,1.1323732
ColliOrientali,45.64986,12.44986,Carmenere,06/07/2005,24.14,13.57,77,12,17.389,0,4.4278955,1.1541322,4.2708335,0,0,12.527676,714.67194,100,32.75338,62.729984,63,,0.46891168,1,1,0.58129436,0.009085822,0.95660084,1,0,20.522177,157.04166,113.882454,67.68181,69.6318,155.46138,137.09488,1.1323732
ColliOrientali,45.64986,12.44986,Carmenere,06/08/2005,22.08,11.2,66,11,27.738,0,6.319839,1.1310954,3.3333333,0,0,10.312675,727.93286,100,33.36113,64.69717,65,,0.31847146,1,1,0.60411286,0,0.9764917,1,0,20.98482,158.04167,114.882454,68.26405,69.6405,156.41881,138.0949,1.1323732
ColliOrientali,45.64986,12.44986,Carmenere,06/09/2005,20.66,12.12,48,13,21.781,0,5.7062464,1.2850093,2.3611112,0,0,10.062675,741.4562,100,33.9809,64.74105,65,,0.2781714,1,1,0.59417564,0,0.9638684,1,0,21.301613,159.04167,115.88246,68.86775,69.6405,157.39478,139.0949,1.1323732
